SingularValue
12733.740965052382
116.63169405526828
102.60362648637266
77.40112590025802
60.58573793499507
58.9409492971848
55.819296228583795
52.63921431452453
51.469027478172904
48.53057080003691
47.620757414043894
46.31774880747704
44.523592898319784
43.41749702056726
42.67146802585742
40.56487040412482
39.218275956189544
38.0437866914786
36.766333758793856
36.38387425863446
35.6131864166395
34.16208743273342
33.23810105081427
32.77545637516645
32.011935200219554
31.155493875312985
30.722780202459465
30.342023278432706
30.097842070063336
29.956317382148004
28.34268830853163
28.12246315997538
27.556924375303343
27.3922935505682
26.804888712925965
26.50650519253308
26.13943217791653
26.128455562858235
25.89756410489618
25.047033556786936
24.683935210838712
23.462318876522716
23.13841449423051
22.847494349839256
22.53845255892268
22.35534997181082
22.1180007217628
21.31265786317164
20.849458768086116
20.52779567313568
20.28817951659703
20.181726773535125
19.8581747669191
19.64135998846494
19.415405125263277
18.911567043436133
18.767146996132745
18.456419703347564
17.29211388408098
16.89100974011424
16.757849102972287
16.383410639239052
16.134054461019605
15.982667215289199
15.464144099596254
15.417922453983522
15.169621421586982
14.647989923039736
14.170149507031493
14.076799179490095
13.855904522198703
13.767964596721793
13.50594933805608
13.262930006028041
13.029023036470742
12.989587906536954
12.87147606615562
12.813415287808532
12.584129880668828
12.473461526478692
12.306378499353558
12.296097991878677
12.209967736625119
12.036023325625454
11.818140579592903
11.728414657563295
11.542913678270207
11.303268157108137
11.250647344540498
11.123107028647292
11.093381065583834
10.939916315463432
10.755783952380636
10.674027000306292
10.513097386023894
10.452962044479026
10.273492233643504
10.154912519144904
10.107596564992216
10.04529072022587
9.860503769072542
9.841020439368723
9.66526594465653
9.634982085140841
9.53561468030813
9.495089391643731
9.42731411525582
9.397110295130641
9.224038870292084
9.175108001330827
9.101802469113167
8.969351465227685
8.879626276965565
8.82586676877612
8.747832168169461
8.566114511379688
8.446759022584398
8.353536309843797
8.316528672084024
8.207250688893264
8.028387724002416
8.01994408075754
7.9002794893866986
7.838416871946866
7.76656044427185
7.710435181256705
7.563462949097724
7.539470393191152
7.455069716268645
7.42438282194038
7.366344133918637
7.308334335784489
7.239944229819678
7.142566295467439
7.056017185433905
6.954777949112201
6.919742103489908
6.824312211737465
6.706594013144852
6.661728122649615
6.605766727276825
6.5519650081786365
6.468580293018992
6.453923261544534
6.434422365060559
6.280358884596419
6.269809064793068
6.236326937842505
6.16434666723423
6.1363330117538375
6.0703494850289825
6.040141398152672
5.999551243458716
5.962190212310691
5.8912622255018485
5.884958903224758
5.8465687685096075
5.761343820239233
5.6635514689587865
5.623950137065735
5.610436829053705
5.564848716386967
5.512672163644831
5.482920583201076
5.4061148516782
5.366729818558727
5.318432703061739
5.2652880673319045
5.220267467874603
5.1949559101778915
5.182663741952198
5.098068789957033
5.071312627711306
5.0299589894922585
4.973470860778544
4.97108974389252
4.9206962850563585
4.895443489994537
4.859173329137523
4.8418403157941805
4.818804081782978
4.742194277398562
4.709555152834218
4.658601358728188
4.6467004899663875
4.6283963485114965
4.584439540827938
4.528245838367968
4.481719050019485
4.4500767094010145
4.412229912647116
4.374896824122976
4.313589388985894
4.272496204974253
